client_id,produit,revenus_annuels,cout_gestion_annuel,profit_annuel
CLI_0329,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0329,Crédit Consommation,988.5,194.54,793.97
CLI_0330,Compte Courant,55.48,24.51,30.97
CLI_0330,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0330,Compte Épargne,106.79,23.31,83.49
CLI_0330,Livret A,76.12,5.0,71.12
CLI_0331,Compte Courant,56.06,23.64,32.41
CLI_0331,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0331,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0331,Compte Épargne,119.33,32.5,86.83
CLI_0331,Assurance Auto,205.89,104.88,101.01
CLI_0332,Compte Courant,32.75,17.6,15.15
CLI_0332,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0332,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0332,Compte Épargne,105.15,29.03,76.11
CLI_0332,Assurance Vie,209.46,132.4,77.07
CLI_0332,Assurance Auto,551.52,100.91,450.61
CLI_0333,Compte Courant,46.23,24.61,21.62
CLI_0333,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0333,Crédit Consommation,407.96,168.55,239.41
CLI_0333,Assurance Auto,251.34,82.91,168.43
CLI_0334,Compte Courant,47.56,22.37,25.19
CLI_0334,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0334,Compte Épargne,50.37,25.21,25.16
CLI_0334,Livret A,52.29,5.0,47.29
CLI_0334,Assurance Habitation,283.22,81.88,201.34
CLI_0335,Compte Courant,39.12,20.41,18.71
CLI_0335,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0335,Compte Épargne,68.98,23.74,45.24
CLI_0335,Livret A,54.59,5.0,49.59
CLI_0335,Assurance Auto,474.19,67.22,406.97
CLI_0336,Compte Courant,33.68,20.65,13.03
CLI_0336,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0336,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0336,Assurance Auto,308.04,83.54,224.49
CLI_0337,Compte Courant,42.02,16.79,25.24
CLI_0337,Compte Épargne,50.13,37.06,13.07
CLI_0337,Livret A,62.9,5.0,57.9
CLI_0337,Crédit Immobilier,3916.88,463.95,3452.93
CLI_0337,Assurance Auto,480.39,116.14,364.25
CLI_0338,Compte Courant,49.97,17.65,32.32
CLI_0338,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0338,Assurance Vie,542.34,94.23,448.1
CLI_0339,Compte Courant,46.69,20.18,26.52
CLI_0339,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0339,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0339,Assurance Vie,715.27,115.18,600.09
CLI_0339,Crédit Immobilier,2160.65,318.91,1841.75
CLI_0339,Assurance Auto,369.75,60.94,308.81
CLI_0340,Compte Courant,39.55,18.68,20.87
CLI_0340,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0340,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0340,Compte Épargne,87.56,39.59,47.97
CLI_0340,Livret A,38.23,5.0,33.23
CLI_0340,Assurance Vie,359.14,62.94,296.2
CLI_0340,Crédit Consommation,759.91,98.44,661.47
CLI_0340,Assurance Auto,446.52,69.31,377.21
CLI_0341,Compte Courant,47.3,23.26,24.04
CLI_0341,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0341,Assurance Auto,217.01,85.18,131.83
CLI_0342,Compte Courant,43.83,22.91,20.92
CLI_0342,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0342,Compte Épargne,96.79,31.35,65.44
CLI_0342,Crédit Consommation,1012.08,147.17,864.91
CLI_0343,Compte Courant,40.75,15.86,24.89
CLI_0343,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0343,Livret A,63.79,5.0,58.79
CLI_0343,Assurance Vie,722.68,147.01,575.68
CLI_0344,Compte Courant,57.8,22.97,34.82
CLI_0344,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0344,Livret A,58.61,5.0,53.61
CLI_0344,Assurance Vie,668.88,93.21,575.67
CLI_0344,Assurance Habitation,298.69,67.43,231.26
CLI_0344,Assurance Auto,330.68,105.4,225.28
CLI_0345,Compte Courant,43.62,17.12,26.5
CLI_0345,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0345,Compte Épargne,70.19,37.18,33.01
CLI_0345,Livret A,60.67,5.0,55.67
CLI_0345,Crédit Immobilier,3411.16,420.28,2990.88
CLI_0345,Assurance Habitation,257.7,52.87,204.83
CLI_0345,Assurance Auto,381.96,107.73,274.24
CLI_0346,Compte Courant,41.64,18.84,22.8
CLI_0346,Compte Épargne,51.57,29.16,22.41
CLI_0346,Livret A,21.52,5.0,16.52
CLI_0346,Assurance Habitation,292.59,75.34,217.25
CLI_0347,Compte Courant,55.2,20.82,34.38
CLI_0347,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0347,Livret A,39.41,5.0,34.41
CLI_0347,Assurance Auto,406.49,101.98,304.51
CLI_0348,Compte Courant,32.82,21.21,11.61
CLI_0348,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0348,Compte Épargne,141.66,25.98,115.68
CLI_0348,Assurance Habitation,306.66,91.07,215.59
CLI_0348,Assurance Auto,404.72,103.08,301.64
CLI_0349,Compte Courant,39.33,18.06,21.27
CLI_0349,Compte Épargne,116.76,34.11,82.65
CLI_0349,Assurance Habitation,384.25,61.24,323.01
CLI_0349,Assurance Auto,387.29,75.03,312.26
CLI_0350,Compte Courant,32.4,19.03,13.37
CLI_0350,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0350,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0350,Compte Épargne,87.41,25.41,62.0
CLI_0350,Assurance Habitation,224.25,68.02,156.23
CLI_0350,Assurance Auto,595.54,106.98,488.56
CLI_0351,Compte Courant,32.14,23.72,8.42
CLI_0351,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0351,Compte Épargne,113.33,37.81,75.52
CLI_0352,Compte Courant,40.25,19.65,20.61
CLI_0352,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0352,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0352,Compte Épargne,139.62,25.45,114.17
CLI_0352,Livret A,74.93,5.0,69.93
CLI_0352,Assurance Vie,697.1,148.06,549.04
CLI_0352,Assurance Habitation,231.06,61.79,169.28
CLI_0352,Assurance Auto,332.35,117.28,215.07
CLI_0353,Compte Courant,39.99,20.65,19.34
CLI_0353,Crédit Consommation,663.31,127.55,535.76
CLI_0354,Compte Courant,35.8,20.37,15.43
CLI_0354,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0354,Compte Épargne,134.94,20.99,113.95
CLI_0354,Livret A,73.35,5.0,68.35
CLI_0354,Assurance Vie,599.28,111.67,487.61
CLI_0354,Assurance Auto,450.36,77.78,372.58
CLI_0355,Compte Courant,42.45,22.99,19.46
CLI_0355,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0355,Compte Épargne,80.64,29.4,51.24
CLI_0355,Livret A,21.18,5.0,16.18
CLI_0355,Assurance Vie,640.14,91.77,548.36
CLI_0355,Assurance Habitation,281.34,55.73,225.61
CLI_0356,Compte Courant,59.75,18.02,41.73
CLI_0356,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0356,Compte Épargne,113.5,31.62,81.87
CLI_0356,Livret A,67.11,5.0,62.11
CLI_0357,Compte Courant,38.82,22.56,16.26
CLI_0357,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0357,Compte Épargne,88.25,28.22,60.03
CLI_0357,Livret A,60.36,5.0,55.36
CLI_0357,Assurance Vie,670.57,116.69,553.88
CLI_0357,Crédit Consommation,1109.89,114.22,995.67
CLI_0358,Compte Courant,57.02,16.31,40.71
CLI_0358,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0358,Compte Épargne,115.95,30.95,85.0
CLI_0358,Crédit Immobilier,3231.23,393.27,2837.95
CLI_0359,Compte Courant,45.11,16.62,28.49
CLI_0359,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0359,Livret A,42.16,5.0,37.16
CLI_0359,Assurance Auto,239.47,94.31,145.16
CLI_0360,Compte Courant,32.87,16.6,16.27
CLI_0360,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0360,Crédit Immobilier,1799.13,414.39,1384.74
CLI_0360,Assurance Habitation,360.49,95.34,265.14
CLI_0360,Assurance Auto,228.76,98.07,130.68
CLI_0361,Compte Courant,50.53,20.34,30.19
CLI_0361,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0361,Compte Épargne,116.7,24.67,92.02
CLI_0362,Compte Courant,44.69,18.91,25.78
CLI_0362,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0362,Compte Épargne,58.97,32.51,26.46
CLI_0362,Livret A,49.71,5.0,44.71
CLI_0363,Compte Courant,38.26,19.74,18.52
CLI_0363,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0363,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0363,Livret A,66.52,5.0,61.52
CLI_0363,Crédit Immobilier,4305.8,494.86,3810.94
CLI_0363,Assurance Auto,387.1,94.54,292.55
CLI_0364,Compte Courant,41.55,16.27,25.28
CLI_0364,Assurance Auto,354.25,91.82,262.43
CLI_0365,Compte Courant,47.97,24.36,23.61
CLI_0365,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0365,Assurance Vie,666.4,65.2,601.2
CLI_0365,Crédit Immobilier,2109.64,330.15,1779.49
CLI_0365,Assurance Auto,495.27,102.37,392.91
CLI_0366,Compte Courant,59.59,20.22,39.37
CLI_0366,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0366,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0366,Assurance Vie,695.85,107.64,588.2
CLI_0366,Assurance Habitation,368.52,86.05,282.47
CLI_0367,Compte Courant,49.29,20.65,28.64
CLI_0367,Compte Épargne,122.3,28.39,93.9
CLI_0367,Livret A,25.79,5.0,20.79
CLI_0367,Assurance Habitation,160.0,73.95,86.05
CLI_0368,Compte Courant,47.98,15.79,32.19
CLI_0368,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0368,Livret A,37.21,5.0,32.21
CLI_0368,Assurance Vie,393.22,106.28,286.94
CLI_0368,Crédit Consommation,550.63,91.48,459.16
CLI_0368,Assurance Habitation,191.21,58.7,132.52
CLI_0368,Assurance Auto,537.08,77.06,460.02
CLI_0369,Compte Courant,51.44,20.68,30.76
CLI_0369,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0369,Compte Épargne,147.7,25.46,122.25
CLI_0369,Livret A,29.5,5.0,24.5
CLI_0369,Crédit Consommation,346.83,108.92,237.92
CLI_0369,Assurance Auto,473.63,65.12,408.51
CLI_0370,Compte Courant,37.34,23.55,13.79
CLI_0370,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0370,Livret A,54.98,5.0,49.98
CLI_0370,Crédit Consommation,362.57,85.72,276.85
CLI_0370,Assurance Habitation,165.28,97.09,68.19
CLI_0370,Assurance Auto,539.95,110.7,429.25
CLI_0371,Compte Courant,57.73,20.05,37.67
CLI_0371,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0371,Livret A,34.84,5.0,29.84
CLI_0371,Assurance Habitation,250.34,85.94,164.39
CLI_0372,Compte Courant,56.28,19.35,36.93
CLI_0372,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0372,Compte Épargne,103.54,38.64,64.9
CLI_0372,Livret A,26.45,5.0,21.45
CLI_0372,Assurance Vie,717.38,65.93,651.45
CLI_0372,Assurance Auto,393.54,73.11,320.44
CLI_0373,Compte Courant,48.09,20.59,27.5
CLI_0373,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0373,Compte Épargne,88.0,37.27,50.73
CLI_0373,Livret A,59.59,5.0,54.59
CLI_0373,Crédit Immobilier,4024.22,345.2,3679.02
CLI_0373,Assurance Habitation,370.79,58.35,312.44
CLI_0374,Compte Courant,36.68,16.28,20.4
CLI_0374,Compte Épargne,94.04,37.75,56.28
CLI_0374,Assurance Vie,351.47,87.38,264.09
CLI_0374,Assurance Auto,538.43,97.07,441.36
CLI_0375,Compte Courant,52.55,17.14,35.41
CLI_0375,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0375,Livret A,62.99,5.0,57.99
CLI_0375,Assurance Habitation,206.9,99.37,107.54
CLI_0375,Assurance Auto,423.95,101.74,322.22
CLI_0376,Compte Courant,33.55,17.51,16.05
CLI_0376,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0376,Compte Épargne,63.97,27.8,36.17
CLI_0376,Livret A,37.05,5.0,32.05
CLI_0376,Assurance Vie,639.75,60.87,578.88
CLI_0377,Compte Courant,52.56,15.46,37.1
CLI_0377,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0377,Compte Épargne,70.2,35.84,34.36
CLI_0377,Crédit Immobilier,4099.72,442.9,3656.82
CLI_0377,Crédit Consommation,344.98,153.19,191.8
CLI_0377,Assurance Auto,362.69,78.99,283.7
CLI_0378,Compte Courant,49.21,19.37,29.85
CLI_0378,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0378,Compte Épargne,59.24,38.32,20.92
CLI_0378,Livret A,66.71,5.0,61.71
CLI_0378,Assurance Vie,233.83,102.51,131.32
CLI_0378,Assurance Auto,233.35,110.24,123.11
CLI_0379,Compte Courant,48.39,16.72,31.67
CLI_0379,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0379,Livret A,21.24,5.0,16.24
CLI_0379,Crédit Consommation,328.42,140.88,187.54
CLI_0380,Compte Courant,52.03,16.21,35.82
CLI_0380,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0380,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0380,Livret A,33.28,5.0,28.28
CLI_0380,Crédit Immobilier,2645.41,365.42,2279.99
CLI_0381,Compte Courant,41.74,20.6,21.14
CLI_0381,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0381,Compte Épargne,118.49,39.28,79.22
CLI_0381,Livret A,75.85,5.0,70.85
CLI_0381,Crédit Immobilier,3495.44,520.25,2975.2
CLI_0381,Assurance Habitation,387.72,54.17,333.54
CLI_0382,Compte Courant,30.17,15.3,14.87
CLI_0382,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0382,Livret A,53.8,5.0,48.8
CLI_0383,Compte Courant,52.89,18.67,34.21
CLI_0383,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0383,Livret A,52.71,5.0,47.71
CLI_0383,Assurance Habitation,279.09,54.74,224.35
CLI_0384,Compte Courant,39.65,15.19,24.45
CLI_0384,Crédit Immobilier,1887.47,543.56,1343.91
CLI_0384,Assurance Auto,531.77,108.12,423.65
CLI_0385,Compte Courant,51.8,22.93,28.87
CLI_0385,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0385,Compte Épargne,117.1,33.4,83.7
CLI_0385,Assurance Habitation,316.84,75.7,241.14
CLI_0386,Compte Courant,40.9,22.3,18.6
CLI_0386,Crédit Immobilier,2545.26,462.87,2082.39
CLI_0386,Crédit Consommation,690.02,113.19,576.83
CLI_0386,Assurance Habitation,393.67,62.94,330.73
CLI_0386,Assurance Auto,323.72,69.7,254.02
CLI_0387,Compte Courant,54.69,20.87,33.82
CLI_0387,Assurance Habitation,303.26,91.03,212.23
CLI_0388,Compte Courant,40.29,16.94,23.35
CLI_0388,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0388,Compte Épargne,69.84,34.65,35.19
CLI_0388,Livret A,56.85,5.0,51.85
CLI_0388,Crédit Immobilier,2222.19,343.52,1878.67
CLI_0389,Compte Courant,33.62,21.28,12.34
CLI_0389,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0389,Compte Épargne,50.01,20.37,29.65
CLI_0389,Livret A,43.37,5.0,38.37
CLI_0389,Crédit Consommation,922.21,163.4,758.81
CLI_0390,Compte Courant,42.9,21.91,20.99
CLI_0390,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0390,Compte Épargne,102.11,39.54,62.57
CLI_0390,Crédit Consommation,446.21,152.08,294.13
CLI_0390,Assurance Habitation,272.81,59.72,213.09
CLI_0391,Compte Courant,52.5,17.76,34.74
CLI_0391,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0391,Livret A,42.9,5.0,37.9
CLI_0391,Assurance Auto,349.93,74.65,275.28
CLI_0392,Compte Courant,42.92,19.73,23.19
CLI_0392,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0392,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0392,Compte Épargne,124.42,35.3,89.12
CLI_0392,Livret A,29.51,5.0,24.51
CLI_0392,Crédit Consommation,833.5,187.54,645.95
CLI_0392,Assurance Auto,243.51,88.37,155.14
CLI_0393,Compte Courant,52.51,21.11,31.4
CLI_0393,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0393,Livret A,26.04,5.0,21.04
CLI_0393,Assurance Vie,437.96,100.72,337.24
CLI_0393,Crédit Immobilier,4985.46,353.58,4631.88
CLI_0393,Crédit Consommation,1184.18,125.14,1059.04
CLI_0394,Compte Courant,36.01,19.14,16.87
CLI_0394,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0394,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0394,Assurance Auto,445.6,72.81,372.79
CLI_0395,Compte Courant,38.74,23.55,15.2
CLI_0395,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0395,Compte Épargne,149.9,26.36,123.54
CLI_0395,Assurance Vie,289.31,129.32,160.0
CLI_0395,Crédit Consommation,840.41,92.05,748.36
CLI_0395,Assurance Habitation,386.69,53.9,332.79
CLI_0396,Compte Courant,48.76,19.24,29.52
CLI_0396,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0396,Compte Épargne,105.66,24.26,81.4
CLI_0396,Livret A,61.29,5.0,56.29
CLI_0396,Assurance Vie,775.83,95.84,679.99
CLI_0396,Assurance Habitation,280.74,61.99,218.75
CLI_0397,Compte Courant,56.76,24.71,32.04
CLI_0397,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0397,Assurance Vie,671.78,104.28,567.5
CLI_0397,Crédit Consommation,1161.12,98.46,1062.66
CLI_0397,Assurance Habitation,269.62,76.88,192.74
CLI_0397,Assurance Auto,396.77,108.15,288.62
CLI_0398,Compte Courant,50.11,16.27,33.85
CLI_0398,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0398,Assurance Vie,407.87,83.91,323.96
CLI_0398,Assurance Auto,426.25,77.49,348.77
CLI_0399,Compte Courant,33.52,21.54,11.98
CLI_0399,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0399,Compte Épargne,135.1,38.63,96.47
CLI_0399,Livret A,78.35,5.0,73.35
CLI_0400,Compte Courant,53.43,16.4,37.04
CLI_0400,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0400,Compte Épargne,135.31,28.0,107.31
CLI_0400,Livret A,63.79,5.0,58.79
CLI_0400,Assurance Vie,518.76,132.86,385.9
CLI_0400,Assurance Auto,370.2,63.71,306.49
CLI_0401,Compte Courant,46.7,16.71,29.99
CLI_0401,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0401,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0401,Livret A,77.93,5.0,72.93
CLI_0402,Compte Courant,45.81,20.54,25.27
CLI_0402,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0402,Compte Épargne,140.73,32.49,108.23
CLI_0402,Assurance Habitation,225.68,64.8,160.88
CLI_0403,Compte Courant,45.05,23.67,21.38
CLI_0403,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0403,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0403,Compte Épargne,129.47,39.25,90.22
CLI_0403,Assurance Vie,243.13,76.83,166.3
CLI_0403,Assurance Auto,232.08,105.06,127.02
CLI_0404,Compte Courant,34.23,16.0,18.23
CLI_0404,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0404,Livret A,53.7,5.0,48.7
CLI_0404,Assurance Vie,446.89,121.51,325.38
CLI_0404,Crédit Immobilier,3204.55,427.6,2776.95
CLI_0405,Compte Courant,42.77,23.72,19.05
CLI_0405,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0405,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0405,Livret A,43.71,5.0,38.71
CLI_0405,Assurance Vie,400.04,83.85,316.18
CLI_0405,Crédit Consommation,476.94,183.28,293.66
CLI_0405,Assurance Habitation,186.66,95.43,91.23
CLI_0405,Assurance Auto,313.39,113.97,199.42
CLI_0406,Compte Courant,53.72,20.82,32.9
CLI_0406,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0406,Compte Épargne,116.95,26.52,90.43
CLI_0406,Assurance Auto,429.69,77.54,352.15
CLI_0407,Compte Courant,42.07,22.65,19.42
CLI_0407,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0407,Compte Épargne,74.39,36.78,37.62
CLI_0407,Assurance Vie,425.53,103.22,322.31
CLI_0407,Assurance Habitation,385.49,84.06,301.43
CLI_0407,Assurance Auto,458.24,102.7,355.55
CLI_0408,Compte Courant,57.54,17.49,40.06
CLI_0408,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0408,Compte Épargne,111.32,28.01,83.32
CLI_0408,Livret A,20.71,5.0,15.71
CLI_0408,Assurance Vie,275.18,82.5,192.68
CLI_0408,Assurance Auto,426.0,112.89,313.11
CLI_0409,Compte Courant,53.73,20.53,33.2
CLI_0409,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0409,Assurance Vie,244.32,78.59,165.73
CLI_0409,Crédit Consommation,630.04,154.61,475.43
CLI_0409,Assurance Auto,225.97,91.81,134.16
CLI_0410,Compte Courant,57.04,22.05,34.99
CLI_0410,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0410,Livret A,67.82,5.0,62.82
CLI_0411,Compte Courant,50.45,17.07,33.38
CLI_0411,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0411,Compte Épargne,61.05,36.59,24.46
CLI_0411,Assurance Habitation,323.88,78.75,245.12
CLI_0412,Compte Courant,35.68,21.03,14.65
CLI_0412,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0412,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0412,Compte Épargne,53.13,22.38,30.76
CLI_0412,Livret A,38.71,5.0,33.71
CLI_0412,Crédit Consommation,699.36,94.47,604.9
CLI_0413,Compte Courant,33.6,22.26,11.34
CLI_0413,Compte Épargne,106.97,30.67,76.3
CLI_0413,Crédit Consommation,707.19,197.19,510.01
CLI_0413,Assurance Auto,219.92,70.84,149.08
CLI_0414,Compte Courant,49.43,16.36,33.06
CLI_0414,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0414,Assurance Vie,553.63,106.78,446.85
CLI_0414,Crédit Immobilier,4898.52,565.02,4333.5
CLI_0415,Compte Courant,58.37,16.14,42.23
CLI_0415,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0415,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0415,Assurance Vie,720.89,62.91,657.98
CLI_0415,Assurance Habitation,308.23,86.0,222.23
CLI_0416,Compte Courant,34.83,21.33,13.5
CLI_0416,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0416,Livret A,23.15,5.0,18.15
CLI_0416,Crédit Immobilier,2526.43,576.35,1950.08
CLI_0416,Crédit Consommation,454.56,87.83,366.73
CLI_0417,Compte Courant,43.31,23.51,19.8
CLI_0417,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0417,Compte Épargne,57.67,27.11,30.56
CLI_0417,Assurance Habitation,374.94,55.91,319.04
CLI_0417,Assurance Auto,324.27,106.71,217.56
CLI_0418,Compte Courant,46.3,23.32,22.97
CLI_0418,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0418,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0418,Compte Épargne,61.16,38.41,22.75
CLI_0418,Livret A,76.09,5.0,71.09
CLI_0418,Crédit Immobilier,2043.6,310.16,1733.43
CLI_0418,Assurance Auto,595.94,88.94,507.0
CLI_0419,Compte Courant,47.16,21.16,26.0
CLI_0419,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0419,Assurance Habitation,347.42,90.6,256.82
CLI_0419,Assurance Auto,277.57,74.2,203.37
CLI_0420,Compte Courant,56.3,23.2,33.11
CLI_0420,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0420,Compte Épargne,111.76,39.89,71.87
CLI_0420,Assurance Vie,641.11,71.58,569.53
CLI_0420,Crédit Immobilier,4463.25,424.42,4038.83
CLI_0420,Crédit Consommation,332.54,118.57,213.97
CLI_0420,Assurance Habitation,340.89,98.01,242.88
CLI_0421,Compte Courant,38.28,17.47,20.82
CLI_0421,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0421,Livret A,53.82,5.0,48.82
CLI_0422,Compte Courant,54.35,22.47,31.89
CLI_0422,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0422,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0422,Assurance Vie,535.98,113.14,422.84
CLI_0422,Crédit Immobilier,2347.35,429.77,1917.57
CLI_0422,Assurance Habitation,213.84,94.22,119.62
CLI_0422,Assurance Auto,245.02,100.78,144.24
CLI_0423,Compte Courant,37.81,19.76,18.05
CLI_0423,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0423,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0423,Livret A,37.96,5.0,32.96
CLI_0423,Assurance Vie,393.95,76.04,317.91
CLI_0423,Assurance Habitation,338.2,68.29,269.91
CLI_0424,Compte Courant,51.79,19.56,32.23
CLI_0424,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0424,Livret A,52.83,5.0,47.83
CLI_0424,Crédit Immobilier,3401.51,592.76,2808.75
CLI_0425,Compte Courant,41.01,17.08,23.94
CLI_0425,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0425,Compte Épargne,141.18,23.5,117.68
CLI_0425,Livret A,70.07,5.0,65.07
CLI_0425,Assurance Auto,260.09,99.52,160.56
CLI_0426,Compte Courant,34.52,24.23,10.29
CLI_0426,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0426,Livret A,53.9,5.0,48.9
CLI_0426,Crédit Consommation,596.35,96.84,499.51
CLI_0426,Assurance Habitation,242.8,85.25,157.55
CLI_0427,Compte Courant,41.55,17.46,24.09
CLI_0427,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0427,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0427,Compte Épargne,107.74,28.36,79.38
CLI_0427,Livret A,29.95,5.0,24.95
CLI_0427,Assurance Vie,292.39,120.75,171.65
CLI_0427,Assurance Auto,589.87,73.99,515.88
CLI_0428,Compte Courant,53.19,15.88,37.32
CLI_0428,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0429,Compte Courant,41.45,20.07,21.38
CLI_0429,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0429,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0429,Compte Épargne,76.87,30.59,46.28
CLI_0429,Assurance Vie,729.57,144.44,585.12
CLI_0429,Assurance Auto,240.22,76.31,163.91
CLI_0430,Compte Courant,59.37,17.7,41.67
CLI_0430,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0430,Compte Épargne,119.27,25.07,94.2
CLI_0431,Compte Courant,40.69,16.91,23.78
CLI_0431,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0431,Assurance Vie,713.78,138.26,575.52
CLI_0431,Crédit Immobilier,2539.19,547.08,1992.12
CLI_0431,Crédit Consommation,622.42,91.88,530.54
CLI_0431,Assurance Habitation,339.52,79.82,259.7
CLI_0431,Assurance Auto,309.75,75.18,234.57
CLI_0432,Compte Courant,59.27,23.63,35.64
