transaction_id,client_id,date_transaction,type_transaction,montant,frais_generes
TRX_001502,CLI_0292,2022-07-13,Paiement carte,189.29,0.38
TRX_001503,CLI_0292,2025-01-15,Paiement carte,122.4,0.24
TRX_001504,CLI_0293,2026-02-19,Virement,3445.09,1.0
TRX_001505,CLI_0293,2025-11-06,Prélèvement,647.3,0.0
TRX_001506,CLI_0293,2025-09-04,Prélèvement,302.8,0.0
TRX_001507,CLI_0293,2025-02-01,Virement,291.13,0.5
TRX_001508,CLI_0293,2025-11-19,Virement reçu,2332.28,0.0
TRX_001509,CLI_0294,2025-10-28,Prélèvement,840.77,0.0
TRX_001510,CLI_0294,2025-09-25,Prélèvement,992.04,0.0
TRX_001511,CLI_0294,2025-09-27,Retrait DAB,65.81,1.5
TRX_001512,CLI_0294,2026-01-19,Virement reçu,3489.71,0.0
TRX_001513,CLI_0295,2024-07-10,Virement reçu,4929.44,0.0
TRX_001514,CLI_0295,2024-11-01,Paiement carte,346.47,0.69
TRX_001515,CLI_0296,2024-06-29,Virement reçu,4012.92,0.0
TRX_001516,CLI_0296,2023-04-12,Paiement carte,62.44,0.12
TRX_001517,CLI_0296,2025-04-29,Paiement carte,392.54,0.79
TRX_001518,CLI_0297,2024-12-01,Dépôt,1643.36,0.0
TRX_001519,CLI_0297,2024-10-12,Virement reçu,2296.9,0.0
TRX_001520,CLI_0297,2025-06-24,Virement,2497.27,1.0
TRX_001521,CLI_0297,2025-01-04,Virement,1166.97,1.0
TRX_001522,CLI_0297,2024-09-07,Dépôt,202.69,0.0
TRX_001523,CLI_0297,2025-12-27,Prélèvement,594.76,0.0
TRX_001524,CLI_0298,2021-09-01,Virement reçu,4687.27,0.0
TRX_001525,CLI_0298,2023-10-15,Virement,4709.68,1.0
TRX_001526,CLI_0299,2025-10-22,Prélèvement,955.19,0.0
TRX_001527,CLI_0299,2024-05-11,Prélèvement,277.37,0.0
TRX_001528,CLI_0300,2023-12-18,Prélèvement,290.2,0.0
TRX_001529,CLI_0300,2025-05-31,Paiement carte,42.97,0.09
TRX_001530,CLI_0301,2020-07-10,Virement reçu,1430.01,0.0
TRX_001531,CLI_0301,2023-06-30,Virement,118.14,0.5
TRX_001532,CLI_0301,2022-09-29,Paiement carte,89.65,0.18
TRX_001533,CLI_0301,2025-08-07,Chèque,414.57,0.3
TRX_001534,CLI_0301,2025-09-18,Prélèvement,349.94,0.0
TRX_001535,CLI_0301,2022-10-10,Chèque,812.23,0.3
TRX_001536,CLI_0301,2024-12-02,Dépôt,1377.09,0.0
TRX_001537,CLI_0301,2021-11-30,Chèque,369.6,0.3
TRX_001538,CLI_0301,2022-05-09,Dépôt,942.6,0.0
TRX_001539,CLI_0301,2026-01-16,Retrait DAB,46.76,1.5
TRX_001540,CLI_0302,2024-01-16,Virement reçu,1251.65,0.0
TRX_001541,CLI_0302,2025-06-30,Retrait DAB,202.64,1.5
TRX_001542,CLI_0302,2026-02-27,Paiement carte,208.55,0.42
TRX_001543,CLI_0302,2025-03-30,Dépôt,1212.29,0.0
TRX_001544,CLI_0302,2023-10-07,Prélèvement,152.08,0.0
TRX_001545,CLI_0302,2024-08-19,Paiement carte,18.29,0.04
TRX_001546,CLI_0302,2023-12-11,Virement,4556.87,1.0
TRX_001547,CLI_0302,2023-08-14,Prélèvement,306.15,0.0
TRX_001548,CLI_0303,2024-01-15,Chèque,106.34,0.3
TRX_001549,CLI_0303,2023-12-08,Virement reçu,4046.93,0.0
TRX_001550,CLI_0303,2023-06-18,Chèque,169.12,0.3
TRX_001551,CLI_0303,2021-12-12,Dépôt,856.73,0.0
TRX_001552,CLI_0303,2021-08-25,Prélèvement,694.94,0.0
TRX_001553,CLI_0303,2023-10-11,Dépôt,511.76,0.0
TRX_001554,CLI_0303,2024-06-21,Virement,511.42,0.5
TRX_001555,CLI_0303,2026-01-11,Chèque,793.02,0.3
TRX_001556,CLI_0303,2024-02-02,Dépôt,1278.84,0.0
TRX_001557,CLI_0303,2025-04-29,Virement,4943.6,1.0
TRX_001558,CLI_0303,2021-08-18,Paiement carte,178.71,0.36
TRX_001559,CLI_0304,2025-08-10,Prélèvement,205.54,0.0
TRX_001560,CLI_0304,2025-06-13,Dépôt,633.88,0.0
TRX_001561,CLI_0304,2026-01-29,Virement,590.76,0.5
TRX_001562,CLI_0304,2025-12-06,Virement reçu,1431.42,0.0
TRX_001563,CLI_0304,2025-07-30,Paiement carte,409.82,0.82
TRX_001564,CLI_0304,2025-03-22,Paiement carte,195.37,0.39
TRX_001565,CLI_0304,2024-10-18,Chèque,179.56,0.3
TRX_001566,CLI_0304,2023-11-18,Virement reçu,1776.91,0.0
TRX_001567,CLI_0304,2025-03-30,Paiement carte,490.88,0.98
TRX_001568,CLI_0304,2024-05-26,Chèque,666.72,0.3
TRX_001569,CLI_0304,2025-02-09,Chèque,474.54,0.3
TRX_001570,CLI_0305,2025-12-12,Paiement carte,493.23,0.99
TRX_001571,CLI_0305,2023-08-08,Dépôt,1650.66,0.0
TRX_001572,CLI_0305,2026-02-23,Virement reçu,1479.24,0.0
TRX_001573,CLI_0305,2025-11-27,Chèque,163.06,0.3
TRX_001574,CLI_0305,2025-07-17,Dépôt,160.42,0.0
TRX_001575,CLI_0305,2022-03-09,Paiement carte,68.99,0.14
TRX_001576,CLI_0305,2022-05-22,Retrait DAB,182.62,1.5
TRX_001577,CLI_0305,2024-04-24,Chèque,935.89,0.3
TRX_001578,CLI_0306,2022-11-05,Chèque,375.31,0.3
TRX_001579,CLI_0306,2022-01-04,Retrait DAB,155.28,1.5
TRX_001580,CLI_0306,2024-11-23,Dépôt,173.21,0.0
TRX_001581,CLI_0307,2025-01-03,Retrait DAB,224.92,1.5
TRX_001582,CLI_0307,2022-07-19,Virement,952.42,0.5
TRX_001583,CLI_0307,2020-07-04,Dépôt,754.37,0.0
TRX_001584,CLI_0307,2021-09-30,Dépôt,1292.74,0.0
TRX_001585,CLI_0307,2020-07-04,Paiement carte,44.64,0.09
TRX_001586,CLI_0307,2022-09-24,Virement reçu,1871.55,0.0
TRX_001587,CLI_0307,2023-12-20,Paiement carte,272.05,0.54
TRX_001588,CLI_0307,2024-06-27,Virement,4981.5,1.0
TRX_001589,CLI_0307,2022-02-28,Paiement carte,242.52,0.49
TRX_001590,CLI_0307,2023-04-09,Retrait DAB,248.5,1.5
TRX_001591,CLI_0307,2025-03-05,Dépôt,892.53,0.0
TRX_001592,CLI_0308,2025-04-07,Dépôt,811.08,0.0
TRX_001593,CLI_0308,2024-10-05,Virement reçu,4466.01,0.0
TRX_001594,CLI_0308,2025-06-11,Chèque,832.25,0.3
TRX_001595,CLI_0309,2025-08-01,Paiement carte,306.11,0.61
TRX_001596,CLI_0309,2026-01-26,Chèque,667.02,0.3
TRX_001597,CLI_0309,2026-01-29,Paiement carte,214.52,0.43
TRX_001598,CLI_0309,2025-07-19,Retrait DAB,60.41,1.5
TRX_001599,CLI_0310,2024-09-09,Dépôt,106.16,0.0
TRX_001600,CLI_0310,2024-04-07,Retrait DAB,200.24,1.5
TRX_001601,CLI_0310,2023-04-11,Dépôt,590.43,0.0
TRX_001602,CLI_0310,2023-06-27,Chèque,504.71,0.3
TRX_001603,CLI_0310,2025-07-05,Paiement carte,179.18,0.36
TRX_001604,CLI_0310,2025-09-05,Prélèvement,214.12,0.0
TRX_001605,CLI_0310,2025-04-02,Virement,3147.71,1.0
TRX_001606,CLI_0310,2025-09-30,Prélèvement,887.88,0.0
TRX_001607,CLI_0310,2024-01-22,Chèque,963.18,0.3
TRX_001608,CLI_0311,2025-06-26,Virement,4272.75,1.0
TRX_001609,CLI_0311,2025-07-23,Dépôt,1734.39,0.0
TRX_001610,CLI_0311,2025-10-27,Chèque,466.1,0.3
TRX_001611,CLI_0311,2025-09-25,Chèque,786.13,0.3
TRX_001612,CLI_0312,2025-10-19,Dépôt,1395.09,0.0
TRX_001613,CLI_0312,2026-01-02,Virement reçu,4732.92,0.0
TRX_001614,CLI_0312,2026-01-07,Virement,3197.39,1.0
TRX_001615,CLI_0312,2025-04-03,Paiement carte,223.29,0.45
TRX_001616,CLI_0312,2025-12-02,Virement,2673.25,1.0
TRX_001617,CLI_0312,2026-02-26,Virement,1078.18,1.0
TRX_001618,CLI_0312,2025-03-26,Paiement carte,377.77,0.76
TRX_001619,CLI_0312,2025-11-14,Paiement carte,375.75,0.75
TRX_001620,CLI_0312,2025-02-25,Virement,813.03,0.5
TRX_001621,CLI_0313,2023-01-03,Prélèvement,745.61,0.0
TRX_001622,CLI_0313,2024-03-19,Virement,1241.79,1.0
TRX_001623,CLI_0313,2020-06-24,Virement reçu,4084.4,0.0
TRX_001624,CLI_0313,2024-05-14,Paiement carte,298.33,0.6
TRX_001625,CLI_0313,2025-11-25,Retrait DAB,79.01,1.5
TRX_001626,CLI_0313,2020-09-13,Chèque,313.05,0.3
TRX_001627,CLI_0314,2025-06-26,Prélèvement,115.84,0.0
TRX_001628,CLI_0314,2024-06-23,Paiement carte,293.33,0.59
TRX_001629,CLI_0314,2023-05-08,Virement,3028.4,1.0
TRX_001630,CLI_0314,2022-01-07,Chèque,765.04,0.3
TRX_001631,CLI_0315,2026-01-08,Retrait DAB,207.4,1.5
TRX_001632,CLI_0315,2022-05-24,Virement,2295.62,1.0
TRX_001633,CLI_0315,2025-12-08,Dépôt,1001.41,0.0
TRX_001634,CLI_0315,2022-10-22,Dépôt,448.3,0.0
TRX_001635,CLI_0316,2023-10-27,Virement reçu,1857.84,0.0
TRX_001636,CLI_0316,2023-01-26,Retrait DAB,298.78,1.5
TRX_001637,CLI_0316,2024-03-17,Virement reçu,2452.9,0.0
TRX_001638,CLI_0316,2022-11-14,Prélèvement,511.59,0.0
TRX_001639,CLI_0316,2023-05-10,Retrait DAB,178.44,1.5
TRX_001640,CLI_0316,2025-02-09,Retrait DAB,276.69,1.5
TRX_001641,CLI_0316,2025-01-31,Paiement carte,402.4,0.8
TRX_001642,CLI_0316,2026-02-26,Prélèvement,478.57,0.0
TRX_001643,CLI_0316,2025-10-09,Virement,3621.63,1.0
TRX_001644,CLI_0316,2023-04-03,Virement,2972.55,1.0
TRX_001645,CLI_0316,2025-12-13,Retrait DAB,157.86,1.5
TRX_001646,CLI_0317,2025-07-21,Dépôt,209.28,0.0
TRX_001647,CLI_0317,2024-05-14,Retrait DAB,80.96,1.5
TRX_001648,CLI_0317,2023-12-20,Prélèvement,287.82,0.0
TRX_001649,CLI_0317,2025-10-25,Prélèvement,840.14,0.0
TRX_001650,CLI_0317,2024-12-19,Paiement carte,236.97,0.47
TRX_001651,CLI_0317,2025-08-22,Virement,2485.46,1.0
TRX_001652,CLI_0317,2023-11-18,Prélèvement,938.15,0.0
TRX_001653,CLI_0317,2024-09-12,Dépôt,1292.32,0.0
TRX_001654,CLI_0317,2023-01-06,Dépôt,1802.4,0.0
TRX_001655,CLI_0317,2022-10-28,Dépôt,940.19,0.0
TRX_001656,CLI_0317,2024-01-25,Retrait DAB,61.84,1.5
TRX_001657,CLI_0318,2022-05-01,Chèque,660.66,0.3
TRX_001658,CLI_0319,2026-02-04,Retrait DAB,70.86,1.5
TRX_001659,CLI_0319,2026-02-07,Chèque,372.16,0.3
TRX_001660,CLI_0319,2026-02-12,Retrait DAB,34.22,1.5
TRX_001661,CLI_0319,2026-02-27,Paiement carte,239.47,0.48
TRX_001662,CLI_0319,2026-01-18,Dépôt,1713.6,0.0
TRX_001663,CLI_0319,2026-01-31,Chèque,940.22,0.3
TRX_001664,CLI_0319,2026-01-01,Chèque,939.34,0.3
TRX_001665,CLI_0319,2026-01-13,Chèque,212.71,0.3
TRX_001666,CLI_0319,2026-01-28,Virement reçu,1972.06,0.0
TRX_001667,CLI_0319,2026-01-28,Dépôt,105.05,0.0
TRX_001668,CLI_0320,2024-10-27,Paiement carte,185.79,0.37
TRX_001669,CLI_0320,2025-01-26,Retrait DAB,196.71,1.5
TRX_001670,CLI_0320,2024-12-07,Paiement carte,360.3,0.72
TRX_001671,CLI_0320,2025-05-12,Virement reçu,2206.24,0.0
TRX_001672,CLI_0320,2025-05-22,Chèque,375.8,0.3
TRX_001673,CLI_0320,2025-08-18,Paiement carte,481.48,0.96
TRX_001674,CLI_0320,2025-09-25,Dépôt,1930.75,0.0
TRX_001675,CLI_0321,2024-04-01,Virement,3616.05,1.0
TRX_001676,CLI_0322,2024-09-15,Prélèvement,974.2,0.0
TRX_001677,CLI_0322,2024-11-03,Virement,123.86,0.5
TRX_001678,CLI_0322,2025-06-20,Virement reçu,2122.12,0.0
TRX_001679,CLI_0322,2025-02-23,Virement,592.24,0.5
TRX_001680,CLI_0322,2024-03-25,Paiement carte,259.49,0.52
TRX_001681,CLI_0323,2024-06-03,Retrait DAB,89.52,1.5
TRX_001682,CLI_0323,2023-11-21,Dépôt,1976.63,0.0
TRX_001683,CLI_0323,2024-03-04,Prélèvement,419.92,0.0
TRX_001684,CLI_0323,2023-09-24,Paiement carte,368.98,0.74
TRX_001685,CLI_0323,2023-10-13,Prélèvement,700.49,0.0
TRX_001686,CLI_0323,2024-01-08,Chèque,290.87,0.3
TRX_001687,CLI_0324,2024-02-13,Prélèvement,653.5,0.0
TRX_001688,CLI_0324,2024-01-07,Prélèvement,89.48,0.0
TRX_001689,CLI_0324,2025-09-18,Prélèvement,246.46,0.0
TRX_001690,CLI_0325,2026-01-20,Dépôt,88.32,0.0
TRX_001691,CLI_0325,2023-05-13,Prélèvement,885.42,0.0
TRX_001692,CLI_0325,2025-09-25,Virement,4831.49,1.0
TRX_001693,CLI_0325,2022-01-14,Virement,1773.69,1.0
TRX_001694,CLI_0325,2025-02-26,Virement reçu,1758.68,0.0
TRX_001695,CLI_0325,2024-02-16,Dépôt,63.83,0.0
TRX_001696,CLI_0325,2021-05-27,Chèque,712.23,0.3
TRX_001697,CLI_0325,2024-05-26,Virement,4144.66,1.0
TRX_001698,CLI_0325,2026-02-13,Paiement carte,81.84,0.16
TRX_001699,CLI_0325,2023-06-13,Dépôt,361.35,0.0
TRX_001700,CLI_0326,2024-01-26,Paiement carte,25.44,0.05
TRX_001701,CLI_0326,2023-08-13,Paiement carte,69.59,0.14
TRX_001702,CLI_0326,2022-08-02,Chèque,669.78,0.3
TRX_001703,CLI_0326,2023-09-04,Paiement carte,450.52,0.9
TRX_001704,CLI_0326,2023-01-09,Chèque,661.37,0.3
TRX_001705,CLI_0326,2021-12-21,Virement,756.72,0.5
TRX_001706,CLI_0326,2025-04-12,Paiement carte,66.72,0.13
TRX_001707,CLI_0326,2020-11-24,Dépôt,1696.16,0.0
TRX_001708,CLI_0326,2024-06-05,Paiement carte,78.26,0.16
TRX_001709,CLI_0326,2022-06-29,Paiement carte,264.91,0.53
TRX_001710,CLI_0327,2023-05-07,Virement reçu,495.28,0.0
TRX_001711,CLI_0327,2025-07-30,Paiement carte,339.45,0.68
TRX_001712,CLI_0327,2024-06-10,Virement reçu,3476.99,0.0
TRX_001713,CLI_0327,2022-09-20,Virement,1773.2,1.0
TRX_001714,CLI_0327,2023-11-08,Paiement carte,115.65,0.23
TRX_001715,CLI_0328,2024-12-27,Retrait DAB,80.79,1.5
TRX_001716,CLI_0328,2025-09-20,Dépôt,1106.95,0.0
TRX_001717,CLI_0328,2025-06-07,Prélèvement,969.8,0.0
TRX_001718,CLI_0328,2025-06-11,Prélèvement,190.46,0.0
TRX_001719,CLI_0329,2025-07-02,Paiement carte,476.61,0.95
TRX_001720,CLI_0329,2025-12-25,Retrait DAB,33.96,1.5
TRX_001721,CLI_0329,2025-08-21,Prélèvement,192.41,0.0
TRX_001722,CLI_0329,2025-10-28,Paiement carte,273.41,0.55
TRX_001723,CLI_0329,2025-06-02,Paiement carte,292.14,0.58
TRX_001724,CLI_0329,2026-02-08,Chèque,680.64,0.3
TRX_001725,CLI_0330,2022-10-16,Retrait DAB,295.2,1.5
TRX_001726,CLI_0330,2025-06-29,Paiement carte,272.87,0.55
TRX_001727,CLI_0330,2022-04-09,Paiement carte,256.29,0.51
TRX_001728,CLI_0330,2021-09-17,Dépôt,552.67,0.0
TRX_001729,CLI_0330,2021-06-09,Dépôt,1417.66,0.0
TRX_001730,CLI_0330,2024-07-19,Prélèvement,63.65,0.0
TRX_001731,CLI_0331,2025-10-22,Virement,3363.14,1.0
TRX_001732,CLI_0331,2025-04-14,Retrait DAB,250.34,1.5
TRX_001733,CLI_0331,2025-10-01,Prélèvement,62.62,0.0
TRX_001734,CLI_0332,2025-12-29,Paiement carte,235.19,0.47
TRX_001735,CLI_0332,2025-11-14,Prélèvement,524.02,0.0
TRX_001736,CLI_0332,2025-09-15,Chèque,164.99,0.3
TRX_001737,CLI_0332,2026-02-14,Prélèvement,700.21,0.0
TRX_001738,CLI_0332,2025-12-08,Chèque,552.9,0.3
TRX_001739,CLI_0332,2025-08-11,Prélèvement,776.89,0.0
TRX_001740,CLI_0333,2024-11-28,Paiement carte,83.2,0.17
TRX_001741,CLI_0334,2025-11-14,Chèque,582.87,0.3
TRX_001742,CLI_0335,2025-08-10,Dépôt,1751.17,0.0
TRX_001743,CLI_0335,2024-06-24,Chèque,651.8,0.3
TRX_001744,CLI_0335,2025-06-09,Retrait DAB,64.02,1.5
TRX_001745,CLI_0335,2024-02-12,Dépôt,1926.56,0.0
TRX_001746,CLI_0335,2025-11-22,Virement,2639.99,1.0
TRX_001747,CLI_0335,2024-12-10,Virement,457.2,0.5
TRX_001748,CLI_0336,2025-06-25,Prélèvement,302.92,0.0
TRX_001749,CLI_0336,2021-12-11,Prélèvement,79.78,0.0
TRX_001750,CLI_0336,2023-01-13,Paiement carte,68.53,0.14
TRX_001751,CLI_0336,2025-02-20,Virement,3149.28,1.0
TRX_001752,CLI_0336,2024-02-18,Virement reçu,4678.66,0.0
TRX_001753,CLI_0336,2023-06-27,Retrait DAB,77.83,1.5
TRX_001754,CLI_0336,2023-08-20,Retrait DAB,225.81,1.5
TRX_001755,CLI_0337,2024-09-16,Retrait DAB,57.09,1.5
TRX_001756,CLI_0337,2023-05-18,Paiement carte,277.99,0.56
TRX_001757,CLI_0338,2024-12-25,Retrait DAB,92.99,1.5
TRX_001758,CLI_0338,2026-01-11,Virement reçu,1554.79,0.0
TRX_001759,CLI_0338,2025-08-30,Prélèvement,50.6,0.0
TRX_001760,CLI_0339,2026-01-20,Prélèvement,144.28,0.0
TRX_001761,CLI_0339,2023-03-17,Retrait DAB,45.4,1.5
TRX_001762,CLI_0339,2023-08-30,Virement reçu,1387.21,0.0
TRX_001763,CLI_0339,2025-09-27,Paiement carte,438.64,0.88
TRX_001764,CLI_0339,2025-01-10,Virement,731.62,0.5
TRX_001765,CLI_0339,2024-04-15,Dépôt,1453.99,0.0
TRX_001766,CLI_0339,2023-03-25,Paiement carte,59.57,0.12
TRX_001767,CLI_0339,2021-08-22,Chèque,660.82,0.3
TRX_001768,CLI_0339,2021-11-23,Virement reçu,1844.73,0.0
TRX_001769,CLI_0339,2023-10-19,Paiement carte,396.57,0.79
TRX_001770,CLI_0340,2025-09-22,Dépôt,238.45,0.0
TRX_001771,CLI_0340,2025-07-23,Paiement carte,144.34,0.29
TRX_001772,CLI_0340,2024-02-27,Virement,1668.28,1.0
TRX_001773,CLI_0340,2024-05-29,Retrait DAB,233.68,1.5
TRX_001774,CLI_0340,2024-08-05,Retrait DAB,244.63,1.5
TRX_001775,CLI_0341,2024-06-21,Virement reçu,4346.32,0.0
TRX_001776,CLI_0341,2024-04-30,Virement reçu,3008.52,0.0
TRX_001777,CLI_0341,2024-03-12,Dépôt,297.87,0.0
TRX_001778,CLI_0342,2025-10-11,Retrait DAB,65.04,1.5
TRX_001779,CLI_0342,2025-12-01,Chèque,730.31,0.3
TRX_001780,CLI_0342,2025-09-08,Virement reçu,3818.45,0.0
TRX_001781,CLI_0343,2025-05-23,Dépôt,203.91,0.0
TRX_001782,CLI_0343,2024-08-16,Paiement carte,103.92,0.21
TRX_001783,CLI_0344,2021-11-23,Prélèvement,537.84,0.0
TRX_001784,CLI_0344,2025-09-30,Virement,4756.37,1.0
TRX_001785,CLI_0344,2021-08-29,Virement reçu,2724.88,0.0
TRX_001786,CLI_0344,2022-04-10,Virement reçu,2031.53,0.0
TRX_001787,CLI_0344,2022-05-15,Virement reçu,4256.2,0.0
TRX_001788,CLI_0344,2024-11-20,Virement reçu,2515.62,0.0
TRX_001789,CLI_0344,2021-05-28,Prélèvement,498.31,0.0
TRX_001790,CLI_0344,2021-11-22,Paiement carte,250.25,0.5
TRX_001791,CLI_0345,2025-11-27,Virement,4176.51,1.0
TRX_001792,CLI_0345,2025-11-22,Paiement carte,207.72,0.42
TRX_001793,CLI_0346,2025-07-31,Virement,4679.25,1.0
TRX_001794,CLI_0346,2024-02-12,Chèque,753.46,0.3
TRX_001795,CLI_0347,2022-12-26,Dépôt,514.76,0.0
TRX_001796,CLI_0347,2025-01-17,Virement,3990.38,1.0
TRX_001797,CLI_0347,2021-05-04,Retrait DAB,156.22,1.5
TRX_001798,CLI_0348,2026-02-11,Prélèvement,579.57,0.0
TRX_001799,CLI_0348,2025-12-04,Virement reçu,4893.82,0.0
TRX_001800,CLI_0348,2026-01-12,Retrait DAB,236.49,1.5
TRX_001801,CLI_0348,2025-12-23,Prélèvement,150.95,0.0
TRX_001802,CLI_0349,2025-11-20,Paiement carte,93.56,0.19
TRX_001803,CLI_0349,2026-02-16,Prélèvement,474.98,0.0
TRX_001804,CLI_0350,2025-10-13,Dépôt,118.56,0.0
TRX_001805,CLI_0350,2025-10-23,Virement,1683.41,1.0
TRX_001806,CLI_0351,2020-08-14,Virement reçu,1522.77,0.0
TRX_001807,CLI_0351,2024-03-24,Chèque,173.81,0.3
TRX_001808,CLI_0352,2025-04-16,Chèque,502.57,0.3
TRX_001809,CLI_0352,2025-09-17,Paiement carte,483.1,0.97
TRX_001810,CLI_0352,2025-11-22,Retrait DAB,125.66,1.5
TRX_001811,CLI_0352,2025-11-30,Paiement carte,136.53,0.27
TRX_001812,CLI_0353,2025-06-17,Virement reçu,2537.83,0.0
TRX_001813,CLI_0353,2026-01-10,Prélèvement,312.15,0.0
TRX_001814,CLI_0353,2026-02-05,Dépôt,1475.47,0.0
TRX_001815,CLI_0353,2025-11-28,Virement reçu,475.45,0.0
TRX_001816,CLI_0353,2026-02-28,Dépôt,1344.86,0.0
TRX_001817,CLI_0353,2025-11-17,Dépôt,513.24,0.0
TRX_001818,CLI_0353,2026-01-07,Retrait DAB,157.0,1.5
TRX_001819,CLI_0353,2025-10-03,Paiement carte,150.18,0.3
TRX_001820,CLI_0353,2026-01-10,Prélèvement,736.63,0.0
TRX_001821,CLI_0353,2025-05-24,Paiement carte,473.2,0.95
TRX_001822,CLI_0354,2023-12-10,Retrait DAB,183.36,1.5
TRX_001823,CLI_0354,2025-02-09,Retrait DAB,149.53,1.5
TRX_001824,CLI_0354,2022-03-26,Retrait DAB,249.12,1.5
TRX_001825,CLI_0355,2024-05-13,Virement,4384.55,1.0
TRX_001826,CLI_0355,2025-10-20,Chèque,417.28,0.3
TRX_001827,CLI_0356,2024-07-26,Retrait DAB,140.09,1.5
TRX_001828,CLI_0356,2024-12-27,Paiement carte,102.6,0.21
TRX_001829,CLI_0357,2025-11-03,Virement,1410.88,1.0
TRX_001830,CLI_0357,2025-08-07,Chèque,567.29,0.3
TRX_001831,CLI_0357,2025-07-08,Retrait DAB,85.62,1.5
TRX_001832,CLI_0357,2022-11-22,Chèque,211.21,0.3
TRX_001833,CLI_0357,2025-04-03,Chèque,211.32,0.3
TRX_001834,CLI_0357,2024-06-25,Dépôt,1187.39,0.0
TRX_001835,CLI_0357,2024-02-20,Chèque,761.28,0.3
TRX_001836,CLI_0357,2022-11-18,Dépôt,676.99,0.0
TRX_001837,CLI_0357,2024-12-08,Prélèvement,82.92,0.0
TRX_001838,CLI_0357,2025-02-24,Dépôt,298.09,0.0
TRX_001839,CLI_0357,2025-04-17,Paiement carte,458.2,0.92
TRX_001840,CLI_0358,2022-12-25,Prélèvement,675.96,0.0
TRX_001841,CLI_0359,2026-01-03,Virement reçu,1398.73,0.0
TRX_001842,CLI_0359,2025-10-24,Paiement carte,339.31,0.68
TRX_001843,CLI_0359,2025-01-23,Prélèvement,99.42,0.0
TRX_001844,CLI_0359,2024-09-27,Virement,656.87,0.5
TRX_001845,CLI_0359,2025-03-09,Virement reçu,119.2,0.0
TRX_001846,CLI_0359,2024-09-03,Dépôt,1998.95,0.0
TRX_001847,CLI_0359,2026-02-22,Chèque,822.05,0.3
TRX_001848,CLI_0359,2025-09-20,Chèque,808.05,0.3
TRX_001849,CLI_0359,2025-12-12,Virement reçu,2597.66,0.0
TRX_001850,CLI_0360,2022-04-12,Retrait DAB,52.24,1.5
TRX_001851,CLI_0360,2024-05-23,Virement reçu,2981.82,0.0
TRX_001852,CLI_0360,2023-09-27,Chèque,700.27,0.3
TRX_001853,CLI_0360,2022-04-06,Paiement carte,108.35,0.22
TRX_001854,CLI_0360,2021-10-23,Chèque,892.14,0.3
TRX_001855,CLI_0360,2021-02-20,Prélèvement,235.25,0.0
TRX_001856,CLI_0360,2021-07-09,Retrait DAB,107.77,1.5
TRX_001857,CLI_0360,2021-05-17,Virement reçu,3140.73,0.0
TRX_001858,CLI_0361,2025-02-21,Dépôt,850.47,0.0
TRX_001859,CLI_0361,2025-02-18,Retrait DAB,281.29,1.5
TRX_001860,CLI_0361,2025-10-30,Dépôt,1292.93,0.0
TRX_001861,CLI_0361,2025-03-30,Prélèvement,811.73,0.0
TRX_001862,CLI_0361,2024-10-06,Virement,2385.24,1.0
TRX_001863,CLI_0362,2023-07-22,Virement,631.16,0.5
TRX_001864,CLI_0362,2025-09-13,Virement,4392.07,1.0
TRX_001865,CLI_0363,2022-03-15,Virement,3807.04,1.0
TRX_001866,CLI_0363,2022-09-28,Retrait DAB,46.67,1.5
TRX_001867,CLI_0363,2021-11-11,Virement reçu,234.61,0.0
TRX_001868,CLI_0363,2023-08-14,Virement reçu,2077.77,0.0
TRX_001869,CLI_0363,2021-03-16,Prélèvement,993.9,0.0
TRX_001870,CLI_0363,2021-08-31,Prélèvement,216.14,0.0
TRX_001871,CLI_0364,2023-10-08,Paiement carte,34.66,0.07
TRX_001872,CLI_0364,2024-05-02,Retrait DAB,37.61,1.5
TRX_001873,CLI_0364,2024-11-26,Retrait DAB,72.46,1.5
TRX_001874,CLI_0364,2025-12-05,Chèque,129.22,0.3
TRX_001875,CLI_0365,2024-04-15,Retrait DAB,228.78,1.5
TRX_001876,CLI_0365,2024-02-04,Virement reçu,4978.53,0.0
TRX_001877,CLI_0365,2025-12-06,Virement,3361.69,1.0
TRX_001878,CLI_0365,2023-05-07,Virement,2518.05,1.0
TRX_001879,CLI_0365,2025-09-14,Prélèvement,927.02,0.0
TRX_001880,CLI_0365,2021-10-22,Retrait DAB,24.44,1.5
TRX_001881,CLI_0366,2024-11-23,Virement,1924.3,1.0
TRX_001882,CLI_0366,2025-10-07,Prélèvement,291.93,0.0
TRX_001883,CLI_0366,2022-08-26,Chèque,540.06,0.3
TRX_001884,CLI_0366,2023-04-20,Chèque,466.67,0.3
TRX_001885,CLI_0366,2024-10-09,Chèque,987.91,0.3
TRX_001886,CLI_0366,2020-08-20,Virement,374.04,0.5
TRX_001887,CLI_0366,2023-04-15,Paiement carte,79.67,0.16
TRX_001888,CLI_0366,2025-06-18,Prélèvement,100.18,0.0
TRX_001889,CLI_0367,2026-01-07,Virement,1468.76,1.0
TRX_001890,CLI_0367,2024-07-04,Paiement carte,191.0,0.38
TRX_001891,CLI_0367,2026-01-04,Chèque,243.59,0.3
TRX_001892,CLI_0367,2024-03-19,Dépôt,1776.84,0.0
TRX_001893,CLI_0368,2025-08-29,Prélèvement,888.29,0.0
